"SEN","21/03/2019","21","3374.351","0","1.2266","3363.9807","19669.9144","275.4184","592.4302","3280.726","1442.3502","4632.605","1571.9451"
"SEN","21/03/2019","22","3160.7303","0","1.2112","3311.7665","19770.7632","275.4544","593.9183","2859.8401","1442.422","3978.7368","1564.4063"
"SEN","21/03/2019","23","3248.9866","0","1.2364","3078.1137","19060.0484","266.7142","593.5557","2329.3591","1442.6431","3812.6556","1544.1052"
"SEN","21/03/2019","24","3383.758","0","1.2216","2797.2577","18397.1015","274.7377","593.0486","1651.849","1443.0507","3741.1471","1496.3158"
"SEN","22/03/2019","1","3295.6157","0","1.2277","2439.555","17517.7761","276.2554","596.1985","1227.3632","1443.4338","3663.5521","1392.1464"
"SEN","22/03/2019","2","3276.707","0","1.2857","2403.3846","16979.8937","271.5458","598.0691","1235.7788","1443.5052","3640.6402","1060.3897"
"SEN","22/03/2019","3","3546.6167","0","1.2636","2440.0364","16241.5413","268.3592","598.0579","956.8825","1443.703","3616.0435","1029.8372"
"SEN","22/03/2019","4","3432.3983","0","1.2467","2417.0171","15926.1537","269.1443","599.2891","1083.9823","1443.7053","3519.7283","1037.6219"
"SEN","22/03/2019","5","3370.8714","0","1.264","2453.7984","16276.8033","269.6457","599.2279","1252.6704","1443.1238","3401.9603","1057.807"
"SEN","22/03/2019","6","3263.715","0","1.2625","3016.8889","16974.7058","269.8878","599.1693","1005.952","1442.1059","3205.3217","1077.612"
"SEN","22/03/2019","7","3144.1852","3.3728","1.2235","3390.7847","17526.1701","281.127","600.6596","1296.128","1442.2498","3269.7676","1346.2737"
"SEN","22/03/2019","8","2990.7968","401.7493","1.1924","3392.4093","17744.6502","278.9633","601.6737","1277.6452","1442.1478","3765.288","1420.3056"
"SEN","22/03/2019","9","2884.2988","1358.7017","1.2109","3383.0468","17832.1501","280.7773","591.9068","1265.3916","1442.1225","4141.5418","1477.0475"
"SEN","22/03/2019","10","3168.6514","1736.4467","1.0932","3368.5197","17851.6048","280.0189","586.8496","1395.8638","1441.8926","4297.4927","1551.7416"
"SEN","22/03/2019","11","3354.7122","1702.1785","1.1864","3388.7697","17883.5026","279.8477","586.2502","1721.4294","1441.5022","4295.4201","1585.1375"
"SEN","22/03/2019","12","3545.9526","1802.0927","1.2459","3427.8745","17868.0444","276.3902","592.4307","1938.3451","1440.8125","4366.5031","1581.4367"
"SEN","22/03/2019","13","3620.2095","1851.2663","1.1542","3428.4998","17745.521","275.5086","592.0292","2276.0042","1440.5718","4350.0508","1574.3414"
"SEN","22/03/2019","14","3677.3927","1872.2368","1.2269","3465.7025","17662.0034","275.9857","588.951","2384.6694","1440.274","4262.8539","1514.94"
"SEN","22/03/2019","15","3709.8439","1845.5353","0.8344","3455.7334","17729.5622","276.9881","590.4061","2244.162","1439.8964","4261.4998","1514.0781"
"SEN","22/03/2019","16","3765.5823","1813.1482","0.8624","3445.7437","17719.8645","277.092","590.9535","2268.4623","1438.5069","4362.5801","1532.355"
"SEN","22/03/2019","17","3857.3287","1658.422","0.8686","3435.0257","17533.2253","277.6431","591.0174","2413.6455","1437.1269","4358.7949","1426.6941"
"SEN","22/03/2019","18","3909.8021","1411.0601","1.1603","3405.1778","17526.066","278.5063","591.2849","2060.9499","1435.5968","4319.4","1427.4124"
"SEN","22/03/2019","19","3914.8848","343.1754","1.1914","3358.0446","17691.8421","277.8372","592.5457","2720.3914","1430.4189","4408.692","1422.4486"
"SEN","22/03/2019","20","3781.6403","5.4158","1.1988","3456.0464","18058.5484","274.9435","596.5567","4045.1905","1430.7178","4515.9259","1442.5358"
"SEN","22/03/2019","21","3717.4724","0","1.2326","3412.3698","18028.4485","275.7618","599.869","4232.6024","1432.193","4492.717","1453.3924"
"SEN","22/03/2019","22","3771.9949","0","1.2215","3398.9903","17975.6437","275.9287","598.1693","3170.2","1433.3222","4514.3145","1450.2079"
"SEN","22/03/2019","23","3739.2551","0","1.4947","3413.8127","17929.0012","274.1794","597.9349","1992.6972","1435.1223","4488.817","1439.7763"
"SEN","22/03/2019","24","3681.1644","0","1.3967","3439.1228","17889.0492","277.61","600.6816","1242.896","1435.9581","3939.2242","1439.4118"
"SEN","23/03/2019","1","3379.8516","0","1.3464","3380.3768","17382.5626","284.9674","603.0451","792.5378","1436.8255","3463.1988","1416.0544"
"SEN","23/03/2019","2","3189.172","0","1.3314","2926.5532","16783.0783","286.261","604.3736","805.0459","1437.3275","3406.6662","1415.9579"
"SEN","23/03/2019","3","2863.6818","0","1.2962","2677.1832","16616.0181","283.4706","605.0935","790.0256","1437.4368","3368.7325","1469.7823"
"SEN","23/03/2019","4","2560.7854","0","1.2679","2378.4627","16715.7036","277.9782","605.4123","940.9993","1438.0332","3279.4516","1467.0257"
"SEN","23/03/2019","5","2549.0844","0","1.2212","2339.7263","16718.6722","278.7089","604.7866","941.4755","1438.3389","3384.7188","1457.2234"
"SEN","23/03/2019","6","2407.9229","0","1.2313","2575.5695","16983.706","285.1762","604.0863","784.0235","1438.4442","3369.7295","1494.3754"
"SEN","23/03/2019","7","2534.2511","4.512","1.2134","2918.3282","17097.4326","287.237","603.9695","811.377","1439.2915","3363.4748","1607.5882"
"SEN","23/03/2019","8","2804.413","521.155","1.2252","3022.196","17069.0336","286.2581","603.9164","764.2991","1439.3371","3370.3725","1640.673"
"SEN","23/03/2019","9","2768.6433","1645.9574","1.1767","3021.2918","16855.522","288.3404","603.4747","1040.7123","1439.1826","3485.3891","1679.5171"
"SEN","23/03/2019","10","2608.6701","1995.3778","1.021","3246.3542","17037.698","283.9555","600.7222","1553.5799","1439.0653","3612.2336","1719.3642"
"SEN","23/03/2019","11","2576.5072","2063.4075","1.2135","3246.9793","16851.0771","282.4054","598.2869","1844.8265","1438.6976","4178.6094","1732.1262"
"SEN","23/03/2019","12","2538.3685","2110.4378","1.2755","3259.5304","16927.5518","282.2258","598.7747","2081.4691","1437.4158","4351.3967","1728.4419"
"SEN","23/03/2019","13","2394.9574","2082.129","1.2554","3236.1448","16994.0215","280.3038","598.3539","2331.7493","1436.4542","4383.2735","1718.5319"
"SEN","23/03/2019","14","2208.6192","2057.6178","1.0394","3150.7279","17117.9706","279.7632","597.5242","2628.9528","1434.348","4289.0075","1690.1427"
"SEN","23/03/2019","15","2098.4783","2024.686","0.9215","3206.1688","17057.8194","278.1518","596.8425","2027.179","1431.6626","4551.8874","1662.8386"
"SEN","23/03/2019","16","2185.9622","2041.6197","1.0155","3225.3814","17098.0291","301.3785","596.8893","1152.2533","1428.2444","4839.5146","1643.8486"
"SEN","23/03/2019","17","2144.7036","2028.7863","1.0995","3229.2535","17025.8828","332.8693","597.1899","1281.4409","1427.6808","4846.6498","1634.4632"
