"SEN","06/07/2019","7","2189.0559","11.607","3.6085","2800.5492","21208.7459","371.6355","580.7728","1321.6777","947.3314","4602.9221","2171.3577"
"SEN","06/07/2019","8","1978.9513","187.6017","3.5412","2773.3704","21102.0008","372.3986","578.3289","1312.4522","947.5411","4627.7332","2134.4073"
"SEN","06/07/2019","9","2017.4846","1123.1703","3.537","2715.6241","21152.1304","372.675","573.3846","1353.1111","919.0032","4664.2657","2108.165"
"SEN","06/07/2019","10","2399.4594","2315.2181","3.5283","2847.2396","21137.8703","372.493","569.7604","1515.8085","837.7774","4450.3536","2106.7415"
"SEN","06/07/2019","11","2810.3817","2756.8329","3.5234","2914.2616","21061.4967","373.0205","570.0495","1647.9681","801.9326","4454.5929","2101.84"
"SEN","06/07/2019","12","2930.2986","3017.639","3.594","2990.9335","21036.6027","373.4622","570.9398","2106.7374","789.7625","4562.4555","2120.901"
"SEN","06/07/2019","13","2980.0384","3073.8214","3.6308","3003.6421","20952.5563","372.9168","571.7606","2727.7294","760.3896","4571.1161","2148.7719"
"SEN","06/07/2019","14","3143.5669","3187.9841","3.631","2940.0309","20913.4337","374.2225","573.8884","2707.0458","759.3914","4558.0976","2169.0763"
"SEN","06/07/2019","15","3196.9555","3166.7614","3.6322","2940.9182","20967.9241","373.3709","573.7837","2383.8288","759.0337","4635.8118","2172.1421"
"SEN","06/07/2019","16","3253.226","3064.367","3.6329","3007.2014","21063.8148","376.3911","572.155","2210.6639","758.3937","4617.2574","2167.7965"
"SEN","06/07/2019","17","3272.7368","2692.2341","3.6351","3068.6129","21331.0216","374.6773","571.505","2501.3467","758.2427","4488.3884","2177.9161"
"SEN","06/07/2019","18","3148.6554","2464.1183","3.638","3024.8081","21362.4746","375.3708","571.5815","2665.4544","758.1986","4475.6514","2203.5441"
"SEN","06/07/2019","19","3216.7672","2299.6772","3.6397","3030.8214","21278.7192","376.1996","573.0144","2211.0519","758.1635","4421.078","2210.0184"
"SEN","06/07/2019","20","3135.0209","1473.053","3.6446","3051.9801","21238.3409","375.7137","573.5947","2733.8737","757.9119","4536.1575","2187.2141"
"SEN","06/07/2019","21","2879.3146","323.9019","3.645","3056.2403","21411.769","385.808","574.0003","4715.0453","757.9866","4864.2988","2212.6824"
"SEN","06/07/2019","22","3033.4416","11.4127","3.6456","3064.4334","21632.9874","388.794","575.1417","5255.4363","758.4571","5022.7787","2239.7664"
"SEN","06/07/2019","23","3357.8116","0","3.6476","3058.672","21592.3166","389.4356","576.2253","4396.0251","758.5865","5077.7985","2224.0701"
"SEN","06/07/2019","24","3355.3243","0","3.6487","3034.656","21467.1788","388.9619","574.1425","3246.8892","759.5588","5018.8661","2213.0418"
"SEN","07/07/2019","1","3265.5241","0","3.6508","3049.3382","21442.0691","375.5297","576.2882","2004.976","761.4292","4893.782","2156.957"
"SEN","07/07/2019","2","3114.329","0","3.6531","3053.7082","21151.9341","374.5043","578.7262","1582.3775","763.8829","4449.3543","2060.5219"
"SEN","07/07/2019","3","3052.9745","0","3.6544","3051.008","20705.5964","373.5468","580.0336","1290.6102","764.0992","4237.7507","1980.2108"
"SEN","07/07/2019","4","3112.8369","0","3.6559","2768.7337","20650.8697","374.0608","582.4286","919.8798","765.1186","3827.0912","1978.1511"
"SEN","07/07/2019","5","3078.8485","0","3.6578","2400.8046","20669.608","373.2974","583.2749","808.8302","762.8116","3836.3712","1939.1947"
"SEN","07/07/2019","6","2810.5708","0.0938","3.6578","2292.2492","20586.5363","370.6124","585.3719","925.3685","761.8293","3741.6999","1933.2997"
"SEN","07/07/2019","7","2604.4914","4.261","3.6581","2097.0073","20455.0275","368.7732","585.5094","1003.3891","762.3475","3644.7799","1890.5646"
"SEN","07/07/2019","8","2626.2735","181.6114","3.6587","2094.517","19775.5362","370.2249","583.2742","715.836","763.0058","3455.3736","1849.117"
"SEN","07/07/2019","9","2568.7777","1323.875","3.6547","2120.5625","19472.2456","382.7059","582.0589","642.8602","764.0905","3326.6737","1844.8731"
"SEN","07/07/2019","10","2598.3091","2545.5868","3.646","2127.5293","19233.6797","384.0705","578.0329","492.0768","764.9062","3304.9295","1835.022"
"SEN","07/07/2019","11","2619.0513","2924.2923","3.642","2149.8646","19217.1274","383.1529","576.3064","1166.6549","765.0833","3347.4103","1805.8218"
"SEN","07/07/2019","12","2641.3966","3119.9563","3.6347","2093.3369","19287.1599","383.4081","576.0654","1238.979","765.1278","3394.964","1800.9268"
