"SEN","14/08/2019","5","1818.0888","0","3.6075","3071.4975","22331.2538","359.159","597.093","950.3654","1527.2045","5696.4751","2056.2538"
"SEN","14/08/2019","6","1702.034","0","3.5511","3077.984","22386.9217","360.1949","597.8796","1071.2506","1529.4581","5598.8933","2044.6551"
"SEN","14/08/2019","7","1434.1994","4.4042","3.5549","3067.0883","22239.3758","361.1017","597.5849","1501.9905","1534.1874","6131.3942","2042.8746"
"SEN","14/08/2019","8","1729.3797","78.8373","3.5592","3039.1714","22141.6655","359.7567","593.8919","1549.1193","1537.009","6302.706","2037.3168"
"SEN","14/08/2019","9","1818.592","937.2583","3.5686","3121.2576","22487.3333","357.2923","592.389","1647.8684","1536.9344","6254.3359","2041.5984"
"SEN","14/08/2019","10","2191.7547","1998.7211","3.3265","3127.1733","22263.8073","357.1785","589.9866","1860.2761","1536.3166","6360.2423","2149.7581"
"SEN","14/08/2019","11","2210.9292","2618.7377","2.8611","3089.5681","22447.6739","354.2667","589.4637","1955.3395","1535.5298","6481.527","2230.894"
"SEN","14/08/2019","12","2052.7395","2789.2829","2.9405","3130.705","22673.6939","352.6616","591.0313","2542.8407","1532.5328","6662.2951","2312.3846"
"SEN","14/08/2019","13","2055.7763","2901.6671","3.4409","3156.0318","22606.2199","353.5663","589.2474","2974.2795","1527.8594","6756.6043","2310.4916"
"SEN","14/08/2019","14","2041.6118","2972.063","3.6208","3130.9373","22736.067","352.3652","585.7765","3601.8636","1524.0584","6812.5593","2307.7123"
"SEN","14/08/2019","15","2203.1042","2960.4377","3.6144","2971.2434","22671.8668","348.375","584.1458","4094.6413","1519.47","6837.2902","2332.0374"
"SEN","14/08/2019","16","2406.7435","2815.4003","3.6239","2992.5007","22971.5518","348.8815","599.4083","4254.8919","1516.488","6824.9293","2340.076"
"SEN","14/08/2019","17","2436.4374","2368.71","3.6906","3002.551","23177.8064","353.3346","607.3012","4530.9593","1513.9795","6890.7266","2349.8802"
"SEN","14/08/2019","18","2452.5835","2070.5665","3.3304","2996.4809","23153.1343","353.117","605.9753","4370.0556","1511.0605","6897.9775","2325.6165"
"SEN","14/08/2019","19","2450.2005","1498.0726","3.433","2963.486","23086.8003","356.0666","585.0801","3822.558","1507.5382","6899.8058","2296.8817"
"SEN","14/08/2019","20","2604.8842","801.2138","3.676","2961.7545","23307.0704","367.9546","586.9174","2588.525","1503.2608","6872.5616","2308.1428"
"SEN","14/08/2019","21","2478.5946","124.4287","3.6563","2840.0108","23420.8739","381.0684","589.4576","4833.8052","1498.1368","6925.0296","2297.3266"
"SEN","14/08/2019","22","2050.1674","0.3752","3.6503","2863.7595","23323.7816","379.7739","589.8287","6106.0913","1492.2585","7023.5781","2288.0675"
"SEN","14/08/2019","23","1622.9932","0","3.6651","2851.8647","23292.4111","378.0399","593.6467","6438.9424","1487.9211","7031.9758","2279.2523"
"SEN","14/08/2019","24","1798.4692","0","3.6499","2852.2433","23102.7062","375.1479","591.7871","5478.1689","1487.0543","7008.6971","2270.6314"
"SEN","15/08/2019","1","1753.2043","0","3.7827","2831.9584","22782.833","377.5933","593.9007","3944.0882","1449.5045","6968.5346","2198.4616"
"SEN","15/08/2019","2","1710.6323","0","3.7153","2829.5908","22844.0481","380.0634","596.9652","2593.745","1442.3179","6870.0179","2203.5493"
"SEN","15/08/2019","3","1472.879","0","3.672","2905.3008","22710.483","381.3931","597.0284","1705.9747","1481.6294","6851.1331","2172.9141"
"SEN","15/08/2019","4","1456.4843","0","3.6758","3051.7674","22412.4535","382.7765","597.5598","1313.3032","1496.5482","6467.9038","2144.4791"
"SEN","15/08/2019","5","1911.1475","0","3.6898","2921.6137","22493.2121","381.8502","598.2921","930.9291","1515.3823","6278.325","2093.4857"
"SEN","15/08/2019","6","1888.4767","0","3.7177","2929.4161","22538.3333","382.1496","598.8294","764.8007","1521.8102","6137.2978","2027.1741"
"SEN","15/08/2019","7","1739.7013","4.5996","3.699","2999.605","22315.3993","380.2977","597.5449","1410.2299","1522.9719","6248.9005","2021.6222"
"SEN","15/08/2019","8","1624.803","71.3719","3.6936","3016.154","22723.2629","376.7723","595.0462","1650.2633","1525.0811","6260.0188","2009.938"
"SEN","15/08/2019","9","1302.8227","918.4377","3.7006","3180.1695","22764.1627","378.3176","593.6696","1970.4084","1521.077","6174.025","2009.0116"
"SEN","15/08/2019","10","1315.9518","2099.409","3.5957","3228.5496","22546.4686","369.9239","591.2654","2383.6564","1327.9572","6491.3845","2081.3692"
"SEN","15/08/2019","11","1249.6554","2730.2409","3.6988","3205.0027","22383.8405","353.2504","579.6144","3334.0095","1237.3757","6204.9886","2196.9247"
"SEN","15/08/2019","12","1065.323","3015.2659","3.7169","3219.813","22608.5467","353.4247","574.59","4058.2812","1245.0038","6278.6149","2294.6347"
"SEN","15/08/2019","13","915.9101","3095.9191","3.6697","3236.1649","22522.795","351.7007","580.632","4699.0915","1247.0165","6475.2185","2312.7469"
"SEN","15/08/2019","14","942.8974","3050.5864","3.6172","3342.5772","22521.4648","347.6233","580.7564","4977.4892","1250.4688","6644.6518","2325.9815"
"SEN","15/08/2019","15","1082.174","2934.7136","3.6527","3379.0032","22690.2793","347.9206","578.656","5073.144","1252.5835","6691.7099","2301.4506"
"SEN","15/08/2019","16","1097.0112","2900.6865","3.614","3496.3329","22719.0466","357.1746","576.2835","5475.2311","1255.0895","6732.6894","2303.6275"
"SEN","15/08/2019","17","1212.1248","2666.4103","3.3303","3557.3283","22659.1111","377.2871","577.4913","5803.0325","1252.404","6782.9043","2314.2176"
"SEN","15/08/2019","18","1376.0967","2401.341","3.5736","3615.4661","22863.7937","374.9521","578.3108","5026.8291","1248.3785","6816.7288","2310.7867"
"SEN","15/08/2019","19","1679.0629","1954.0078","3.6534","3541.4787","22955.6511","381.1633","579.2754","3445.4289","1242.7879","6825.6027","2293.4476"
"SEN","15/08/2019","20","1864.5082","923.7096","3.7289","3469.4018","23052.0645","384.4477","585.8163","2918.9159","1243.2146","6822.6339","2303.4284"
"SEN","15/08/2019","21","1803.9488","131.0162","3.6446","3450.8832","23346.8611","385.604","590.7062","4838.3295","1241.0248","6906.8484","2303.6089"
"SEN","15/08/2019","22","1704.5701","0.594","3.7193","3316.4825","23570.5508","388.8672","593.1263","5668.8186","1240.8848","6961.2141","2280.1495"
"SEN","15/08/2019","23","1710.0865","0","3.7451","3309.922","23364.856","390.7001","592.5865","5771.9256","1239.6099","6944.3947","2320.989"
"SEN","15/08/2019","24","1765.6525","0","3.7541","3300.9097","23143.1557","389.4902","594.6496","5389.5701","1241.9782","6776.8238","2284.3313"
