"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: octubre 2019"
"Proceso de Liquidacion: Re-Liquidacion Intermedia (L2) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 20/feb/2020 05:10:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","07/10/2019","12","1164.1791","2974.4508","3.9992","2119.0724","22942.1264","365.4805","519.2399","1272.8791","1376.6523","4576.4261","2164.7836"
"SEN","07/10/2019","13","1244.6494","3032.6936","3.9985","2006.4583","23050.7071","364.1921","519.8647","1611.2199","1373.0038","4734.8571","2168.1177"
"SEN","07/10/2019","14","1166.3406","3095.0179","3.997","1971.6641","23169.9161","364.4395","516.6679","1863.7811","1372.5812","4737.6879","2178.1681"
"SEN","07/10/2019","15","1065.7522","3030.7003","3.2098","2101.4049","23140.7663","364.1531","519.8777","2455.0342","1370.7173","4704.4453","2187.8125"
"SEN","07/10/2019","16","1327.6192","3028.1175","3.2881","2348.6205","23238.0799","363.817","518.5612","2278.9243","1365.9629","4653.975","2218.5456"
"SEN","07/10/2019","17","1521.4472","2849.9812","3.9981","2387.9544","23164.9923","364.091","518.8195","2100.2271","1364.8154","4855.675","2374.2466"
"SEN","07/10/2019","18","1698.3004","2554.7613","4.0013","2383.5843","23151.1792","365.5115","517.4961","1814.9059","1326.3054","4842.037","2394.3441"
"SEN","07/10/2019","19","1390.0389","1498.1055","4.0039","2416.9303","23407.5161","367.4669","519.5111","2234.5135","1234.9402","4797.3185","2422.7489"
"SEN","07/10/2019","20","1236.487","185.151","4.0061","2389.4854","22841.999","367.6656","521.0117","4332.9649","1240.8798","4894.2588","2596.8454"
"SEN","07/10/2019","21","1299.5493","0.1604","4.006","2461.6283","22578.9119","368.9427","521.8847","5600.7647","1282.0325","4981.8918","2622.5761"
"SEN","07/10/2019","22","1123.8376","0","4.0065","2412.5344","22481.1643","368.1044","521.2375","5471.9497","1362.8647","4984.921","2634.6046"
"SEN","07/10/2019","23","1285.0201","0","4.0068","2268.0713","22489.3971","368.6708","522.2964","4304.6276","1379.8981","4976.387","2603.4062"
"SEN","07/10/2019","24","1316.1496","0","4.0077","2263.4806","22397.5073","367.9617","521.6389","2696.7418","1398.0146","4906.6337","2584.0625"
"SEN","08/10/2019","1","1390.343","0","4.0089","2238.2893","22257.1499","367.6606","522.9728","1107.051","1412.6064","4720.292","2344.9418"
"SEN","08/10/2019","2","1295.3916","0","4.0094","2245.9071","22129.3754","367.6712","523.8","793.9161","1431.1887","4393.3967","2218.4494"
"SEN","08/10/2019","3","1331.2895","0","4.0102","2057.7658","21993.2435","367.7219","522.6749","709.9367","1448.9341","3910.245","1989.1871"
"SEN","08/10/2019","4","1383.3468","0","4.0096","1715.3031","21935.3113","369.1038","522.4228","744.5221","1461.932","3667.4809","1916.4265"
"SEN","08/10/2019","5","1246.0154","0","4.0097","1407.2492","22198.9879","361.4867","522.1164","864.756","1484.7036","3594.4332","1910.3821"
"SEN","08/10/2019","6","1490.2564","0","4.0107","1409.7135","22335.306","352.534","522.4556","641.9366","1499.3402","3559.0104","1914.7062"
"SEN","08/10/2019","7","1683.0095","0.0901","4.013","1463.482","22701.4763","361.7624","523.6562","1362.8804","1502.7876","3550.9635","1987.9723"
"SEN","08/10/2019","8","1591.5067","24.3572","4.0142","1812.8641","23059.1776","367.8786","524.4395","1561.9946","1504.4403","3646.5969","2066.6782"
