"SEN","13/02/2019","6","2331.6121","0","19.3003","2541.4012","17181.5736","325.3368","603.8905","1421.5673","776.5789","3551.4007","1470.1698"
"SEN","13/02/2019","7","2175.299","0.2305","19.273","3387.7729","17935.49","335.836","608.314","1679.6059","776.8171","3742.3775","1683.7365"
"SEN","13/02/2019","8","2062.9795","38.7898","22.2809","3937.3678","18225.2842","336.6328","608.8401","1693.0233","776.9939","3956.8832","1734.0409"
"SEN","13/02/2019","9","2058.5758","676.3708","20.4795","3942.3438","18390.5174","339.7763","609.7758","1629.9745","776.9637","4355.9429","1744.1911"
"SEN","13/02/2019","10","1772.0759","1428.3267","23.7883","3991.074","18675.3975","363.1754","613.0284","1656.8807","776.668","4472.6463","1759.524"
"SEN","13/02/2019","11","1628.3843","1705.1882","23.3944","4000.0148","18682.6859","370.3845","589.7247","1765.1392","776.9161","4615.8876","1735.2945"
"SEN","13/02/2019","12","1911.2941","1760.1577","23.6778","3873.4834","18859.4328","376.604","581.9216","1729.7225","776.7813","4608.1344","1610.9334"
"SEN","13/02/2019","13","2305.9496","1782.6064","22.5757","3731.6844","18781.662","371.0215","599.9519","1530.5364","776.4177","4577.5154","1597.0318"
"SEN","13/02/2019","14","2660.6399","1754.8763","24.1979","3530.526","18533.3892","367.4129","613.284","1440.0672","775.9409","4423.9412","1736.3858"
"SEN","13/02/2019","15","2886.2168","1717.8782","23.1887","3113.8045","18615.6176","375.8185","612.2495","1517.3135","775.8926","4405.3426","1753.373"
"SEN","13/02/2019","16","3057.3739","1521.9692","24.4498","3118.2224","18772.5075","375.3197","610.3548","1729.7686","775.2712","4399.026","1770.3514"
"SEN","13/02/2019","17","3233.138","1290.7693","23.2601","3318.5426","18688.9617","376.7468","608.4099","1991.6638","775.1901","4282.6847","1804.3028"
"SEN","13/02/2019","18","3332.8234","748.8291","21.3582","3520.5034","18829.3965","384.3229","607.2967","2012.3282","775.2046","4147.8752","1755.5532"
"SEN","13/02/2019","19","3451.3212","114.4956","20.7989","3598.0439","18952.1537","410.821","610.9782","2621.6639","775.1631","4090.5103","1764.2526"
"SEN","13/02/2019","20","3497.8795","0.1527","22.0029","3615.6255","19077.3477","401.7668","613.3293","3763.0443","775.1441","4023.1259","1781.3135"
"SEN","13/02/2019","21","3530.4106","0","20.8444","3625.7732","18922.9862","400.3813","616.8854","3708.4508","774.9609","3709.9575","1770.013"
"SEN","13/02/2019","22","3589.3076","0","21.0093","3564.5917","18705.6989","397.0147","617.5238","2835.3779","774.7188","3683.3713","1750.7391"
"SEN","13/02/2019","23","3664.9158","0","19.0334","2905.4364","18544.0126","389.441","618.7008","2282.4159","774.8462","3733.3646","1723.2243"
"SEN","13/02/2019","24","3584.4479","0","16.1083","2742.0395","18129.025","372.3649","618.7314","1539.8157","774.8581","3529.345","1707.3544"
"SEN","14/02/2019","1","3523.6634","0","14.8952","2478.226","17521.9456","323.4591","623.4469","1199.0281","774.8004","3299.2894","1595.9077"
"SEN","14/02/2019","2","3543.2029","0","19.9889","2471.4383","16835.1119","316.3745","624.7542","952.0531","774.7631","2962.1292","1520.7258"
"SEN","14/02/2019","3","3426.1058","0","22.1951","2496.9805","16335.032","311.1854","626.3359","952.4385","774.8092","3002.5486","1523.8145"
"SEN","14/02/2019","4","3400.6898","0","22.1462","2519.0937","16026.4825","321.882","626.3785","935.1099","774.5411","2935.4419","1527.167"
"SEN","14/02/2019","5","3338.882","0","21.0811","2521.1993","16081.4123","321.0044","626.4877","1113.012","774.771","2984.5702","1558.1804"
"SEN","14/02/2019","6","3280.834","0","21.5963","2573.3254","16838.5814","326.9802","626.6862","1316.8276","774.8588","3065.8248","1573.6028"
"SEN","14/02/2019","7","3179.8066","0.0548","22.9812","3363.1209","17490.9394","357.8893","632.097","1280.8543","774.8885","3286.8939","1734.6482"
"SEN","14/02/2019","8","3167.2692","60.6616","22.6554","3670.2878","17959.1812","349.3707","630.5813","1563.9747","774.9405","3299.404","1836.4505"
"SEN","14/02/2019","9","3157.1306","885.6159","21.8866","3767.8388","18076.0252","340.0071","632.7923","1192.3899","774.8448","3461.0812","1866.3032"
"SEN","14/02/2019","10","2936.6253","1480.8269","24.1745","3704.258","17951.2745","352.2823","634.0192","1295.0624","774.8334","3947.6562","1862.0627"
"SEN","14/02/2019","11","3097.097","1700.3611","25.7385","3520.0801","17805.6097","364.0344","633.8647","1602.1923","774.5692","4335.1201","1854.7016"
"SEN","14/02/2019","12","2945.7063","1778.2451","26.412","3322.2643","17811.3827","376.9133","633.1316","1813.2031","774.2029","4545.0214","1845.4552"
"SEN","14/02/2019","13","2827.9027","1810.6901","25.5604","3607.4334","17689.5377","380.0737","630.4883","2022.9722","773.8091","4597.5713","1807.5294"
"SEN","14/02/2019","14","2406.4114","1741.5485","23.6895","3646.4885","18003.7426","380.3487","626.7537","2123.2707","773.3063","4673.6897","1830.2689"
"SEN","14/02/2019","15","1788.0616","1813.3469","24.3554","3800.2913","17659.9126","387.659","631.4195","2838.3368","772.6975","4594.6273","1855.326"
"SEN","14/02/2019","16","1394.201","1798.4234","25.2077","4006.2405","17603.7129","407.0198","631.0025","3243.7372","772.349","4493.2509","1852.3537"
"SEN","14/02/2019","17","1099.5794","1557.1196","25.2962","4017.7888","17624.0025","410.6784","628.1626","3565.5621","772.1269","4388.6928","1955.2315"
"SEN","14/02/2019","18","900.951","1052.846","24.212","3999.5279","17735.1048","405.8781","631.3014","3521.1681","771.6171","4426.2544","2085.9407"
"SEN","14/02/2019","19","919.9331","114.5118","22.7798","4001.0132","17947.2294","426.8985","631.3849","4527.3807","770.8314","4479.5372","2124.3303"
"SEN","14/02/2019","20","859.0849","0.0543","24.7631","3887.0417","18153.7232","433.9422","635.0388","5772.9619","770.2575","4538.1137","2125.1788"
"SEN","14/02/2019","21","795.0955","0","23.8388","3920.635","18236.2562","436.5105","636.7136","5279.8825","770.0092","4609.2662","2109.0241"
"SEN","14/02/2019","22","775.025","0","25.5719","3969.0134","18264.1705","430.0077","638.0875","4159.8835","769.892","4621.8863","2108.287"
"SEN","14/02/2019","23","954.0911","0","25.3302","3927.3255","18401.6546","426.6718","639.7346","2904.7036","769.9253","4481.3234","2126.502"
"SEN","14/02/2019","24","1002.8534","0","25.7516","3714.2057","18164.7198","403.8157","638.1379","2055.4766","770.1292","4430.1177","1926.8034"
"SEN","15/02/2019","1","1059.0865","0","26.3581","3734.0658","17909.1256","375.3978","639.4688","1291.7006","770.0631","3659.7932","1814.0164"
"SEN","15/02/2019","2","989.2113","0","25.6241","3281.2128","17783.9084","380.1607","641.8334","1103.3196","770.0542","3442.362","1780.3669"
"SEN","15/02/2019","3","997.3972","0","26.9976","3037.126","17555.8454","325.2198","643.4905","1087.0886","769.8677","3396.4511","1766.699"
"SEN","15/02/2019","4","928.7078","0","23.9579","2992.9408","17297.6009","315.2513","645.0641","1121.6964","769.907","3378.4419","1741.7521"
"SEN","15/02/2019","5","933.4269","0","24.3647","3032.0535","17597.6798","316.5086","645.9099","1031.1359","769.9986","3422.8323","1778.3023"
"SEN","15/02/2019","6","827.4995","0","24.4364","3535.9314","17787.8131","361.1163","646.8992","945.4859","769.9232","3471.3088","1765.1637"
"SEN","15/02/2019","7","784.5692","0.4226","26.4953","3695.4386","18061.035","380.7109","648.0831","1367.5135","770.0709","4216.2975","1797.2756"
"SEN","15/02/2019","8","636.0603","92.4004","21.7854","3668.1312","18395.4965","385.8144","647.0496","1628.0427","770.1211","4529.2805","1798.5849"
"SEN","15/02/2019","9","488.7517","976.0844","24.3554","3669.0733","18368.4214","386.7941","635.1856","2314.9241","770.2608","4477.093","1764.7599"
"SEN","15/02/2019","10","458.705","1710.665","25.4136","3669.8189","18442.4139","385.7807","616.1138","2516.9073","770.1053","4526.4045","1672.3728"
"SEN","15/02/2019","11","505.9903","1970.7038","24.2597","3686.6345","18333.538","385.4148","613.2277","3072.4517","769.9825","4569.4975","1636.3094"
"SEN","15/02/2019","12","629.9837","2004.8923","23.0263","3678.0125","18209.317","375.7451","613.1383","3378.1705","769.2628","4704.3852","1713.704"
"SEN","15/02/2019","13","801.0254","1992.1017","19.0963","3669.387","18364.1345","377.9465","616.4854","3525.0308","768.9532","4800.2065","1663.8408"
"SEN","15/02/2019","14","920.2144","1962.6389","21.9177","3671.4412","18367.9511","381.8295","615.5579","3446.9946","768.3999","4804.1861","1728.9499"
"SEN","15/02/2019","15","893.0488","1960.3931","24.5374","3580.6753","18246.0334","379.7715","615.2009","3628.1438","767.7357","4802.4769","1784.2265"
"SEN","15/02/2019","16","641.6755","1925.4604","24.1106","3595.3353","18370.1855","379.4431","611.5274","4033.5178","766.7999","4818.0949","1807.8026"
"SEN","15/02/2019","17","727.724","1832.8291","24.401","3635.7822","18299.6268","386.8507","608.6752","4024.0128","766.2898","4806.4144","1800.5655"
"SEN","15/02/2019","18","670.6877","1226.7836","22.3998","3580.5263","18317.768","394.8285","612.0268","4081.5284","765.3999","4841.0529","1874.4394"
"SEN","15/02/2019","19","698.9125","170.2704","25.1938","3752.5289","18551.2911","399.8804","613.3712","4760.6619","764.3035","4892.281","1932.409"
"SEN","15/02/2019","20","687.4479","0.5937","23.912","3768.9643","18902.8966","404.8297","614.319","5673.212","763.9591","4923.8661","1954.5793"
"SEN","15/02/2019","21","712.166","0","23.0243","3846.5451","18982.0927","404.5677","613.2848","4935.9619","763.7298","4941.1173","1938.2135"
"SEN","15/02/2019","22","818.4439","0","15.6663","3817.742","18574.2418","412.9621","617.3972","4016.8757","763.532","4975.9229","1962.2199"
"SEN","15/02/2019","23","939.4227","0","18.3436","3488.6346","18890.4612","407.0951","618.8489","3116.8745","763.534","4815.8021","1892.1593"
"SEN","15/02/2019","24","945.5217","0","23.0938","3463.9043","18492.6307","393.4404","618.7534","2425.3924","763.8074","4736.5107","1813.5863"
"SEN","16/02/2019","1","796.1932","0","23.5521","3460.3268","18486.1742","382.7966","619.5652","1179.3912","764.0427","4481.1014","1721.3399"
"SEN","16/02/2019","2","660.3283","0","24.3858","3502.3966","18267.5305","395.33","620.3171","1166.4093","764.5669","3884.2568","1707.6353"
"SEN","16/02/2019","3","557.7783","0","25.4923","3489.4412","17890.9668","338.5042","621.2046","1335.3211","764.9936","3321.8607","1706.6117"
"SEN","16/02/2019","4","490.7489","0","25.6132","3466.4657","17499.1788","328.7156","618.0514","1361.6317","765.2223","3216.6179","1714.3558"
"SEN","16/02/2019","5","455.4259","0","24.973","3497.6465","17522.913","327.3181","616.6976","1232.414","765.3615","3235.4541","1746.7589"
"SEN","16/02/2019","6","400.9657","0","25.3167","3490.3358","17616.6675","333.5516","616.3698","1306.6972","765.701","3258.2929","1807.0204"
"SEN","16/02/2019","7","469.9626","0.3823","24.6297","3544.5635","17875.2332","380.2219","616.9862","1236.1667","765.8473","3623.0174","1896.6662"
"SEN","16/02/2019","8","485.7403","98.3153","20.53","3542.3973","17903.924","385.5734","616.7482","1394.0866","766.1532","4080.4569","1923.7997"
"SEN","16/02/2019","9","363.6829","1125.2391","21.4335","3452.7363","17827.332","379.1294","617.802","1712.8576","766.4461","4441.2854","1922.5251"
"SEN","16/02/2019","10","543.8381","1887.2706","24.3839","3373.3127","17734.7352","373.114","614.6794","1970.5817","766.4099","4603.8185","1908.1456"
"SEN","16/02/2019","11","839.8476","2075.1904","22.2086","3330.1646","17736.8081","372.5508","611.7465","2420.7428","766.0236","4601.72","1898.8445"
"SEN","16/02/2019","12","996.9201","2118.6055","23.9278","3316.0277","17733.1928","371.0262","611.1512","2779.8104","766.0009","4535.7676","1873.1827"
